Prolific_ID*,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,hardcoded_stimulus_positions.thisRepN,hardcoded_stimulus_positions.thisTrialN,hardcoded_stimulus_positions.thisN,hardcoded_stimulus_positions.thisIndex,hardcoded_stimulus_positions.ran,StimulusPos,prac_stimorientation_import_loop.thisRepN,prac_stimorientation_import_loop.thisTrialN,prac_stimorientation_import_loop.thisN,prac_stimorientation_import_loop.thisIndex,prac_stimorientation_import_loop.ran,Stimorientation,key_resp.keys,key_resp.rt,key_resp_20.keys,key_resp_20.rt,key_resp_19.keys,key_resp_19.rt,key_resp_15.keys,key_resp_15.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,Ecc,Circle1_ori,Circle2_ori,similarity,response_time,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,mouse_6.clicked_name,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,key_resp_22.keys,key_resp_22.rt,circle1_ori,circle2_ori,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,catchresponse,catchnumber,response_time_catch,Catch,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,main_trial.thisRepN,main_trial.thisTrialN,main_trial.thisN,main_trial.thisIndex,main_trial.ran,Orientationtrialno,xcircle1_ori,xcircle2_ori,double_pass.thisRepN,double_pass.thisTrialN,double_pass.thisN,double_pass.thisIndex,double_pass.ran,key_resp_3.keys,key_resp_3.rt
5e7a564c3a915c03028714d8,2023-11-23_21h46.06.932,kallum_motion_pilot,2023.1.2,Win32,143.6781609,5e7a564c3a915c03028714d8,656018846682f3df8008bb8f,656019d0e52c55fdec3dc068,,,,,,,,,,,,,,,,,,,,,,,,,fiveseven,,,-2,0.5,,,,,,,,,,,,,,,,,,,,72,216,-92,-51,1,0,0,response5disk,39,-3,1,0,0,rectangle,39,-3,1,0,0,4,-3,0.001,0,39,-3,1,0,0,0,56,56,82,1,82,72,216,,,,,,,
5e7a564c3a915c03028714d8,2023-11-23_21h46.06.932,kallum_motion_pilot,2023.1.2,Win32,143.6781609,5e7a564c3a915c03028714d8,656018846682f3df8008bb8f,656019d0e52c55fdec3dc068,,,,,,,,,,,,,,,,,,,,,,,,,twofour,,,-3,0.305,,,,,,,,,,,,,,,,,,,,108,342,-111,51,1,0,0,response7disk,7,2,1,0,0,rectangle,7,2,1,0,0,4,2,0.001,0,7,2,1,0,0,0,57,57,118,1,118,108,342,,,,,,,
5e7a564c3a915c03028714d8,2023-11-23_21h46.06.932,kallum_motion_pilot,2023.1.2,Win32,143.6781609,5e7a564c3a915c03028714d8,656018846682f3df8008bb8f,656019d0e52c55fdec3dc068,,,,,,,,,,,,,,,,,,,,,,,,,sixeight,,,2,2.68,,,,,,,,,,,,,,,,,,,,180,198,115,-61,1,0,0,response3disk,-7,19,1,0,0,rectangle,-7,19,1,0,0,4,1,0.001,0,-7,19,1,0,0,0,58,58,156,1,156,180,198,,,,,,,
5e7a564c3a915c03028714d8,2023-11-23_21h46.06.932,kallum_motion_pilot,2023.1.2,Win32,143.6781609,5e7a564c3a915c03028714d8,656018846682f3df8008bb8f,656019d0e52c55fdec3dc068,,,,,,,,,,,,,,,,,,,,,,,,,sevenfive,,,-3,0.374,,,,,,,,,,,,,,,,,,,,234,270,-144,43,1,0,0,response7disk,-10,4,1,0,0,rectangle,-10,4,1,0,0,4,-1,0,0,-10,4,1,0,0,0,59,59,184,1,184,234,270,,,,,,,
5e7a564c3a915c03028714d8,2023-11-23_21h46.06.932,kallum_motion_pilot,2023.1.2,Win32,143.6781609,5e7a564c3a915c03028714d8,656018846682f3df8008bb8f,656019d0e52c55fdec3dc068,,,,,,,,,,,,,,,,,,,,,,,,,twofour,,,-2,0.445,,,,,,,,,,,,,,,,,,,,18,36,-131,-46,1,0,0,response5disk,-10,-12,1,0,0,rectangle,-10,-12,1,0,0,4,2,0.001,0,-10,-12,1,0,0,0,60,60,21,1,21,18,36,,,,,,,
5e7a564c3a915c03028714d8,2023-11-23_21h46.06.932,kallum_motion_pilot,2023.1.2,Win32,143.6781609,5e7a564c3a915c03028714d8,656018846682f3df8008bb8f,656019d0e52c55fdec3dc068,,,,,,,,,,,,,,,,,,,,,,,,,fourtwo,,,-4,0.299,,,,,,,,,,,,,,,,,,,,0,126,-68,138,1,0,0,response7disk,2,9,1,0,0,rectangle,2,9,1,0,0,4,3,0,0,2,9,1,0,0,0,61,61,7,1,7,0,126,,,,,,,
5e7a564c3a915c03028714d8,2023-11-23_21h46.06.932,kallum_motion_pilot,2023.1.2,Win32,143.6781609,5e7a564c3a915c03028714d8,656018846682f3df8008bb8f,656019d0e52c55fdec3dc068,,,,,,,,,,,,,,,,,,,,,,,,,fivesix,,,-4,0.266,,,,,,,,,,,,,,,,,,,,18,288,-69,119,1,0,0,response7disk,-6,18,1,0,0,rectangle,-6,18,1,0,0,4,3,0,0,-6,18,1,0,0,0,62,62,35,1,35,18,288,,,,,,,
5e7a564c3a915c03028714d8,2023-11-23_21h46.06.932,kallum_motion_pilot,2023.1.2,Win32,143.6781609,5e7a564c3a915c03028714d8,656018846682f3df8008bb8f,656019d0e52c55fdec3dc068,,,,,,,,,,,,,,,,,,,,,,,,,twofour,,,2,1.02,,,,,,,,,,,,,,,,,,,,126,144,120,-84,1,0,0,response3disk,10,-16,1,0,0,rectangle,10,-16,1,0,0,4,-2,0.001,0,10,-16,1,0,0,0,63,63,120,1,120,126,144,,,,,,,
5e7a564c3a915c03028714d8,2023-11-23_21h46.06.932,kallum_motion_pilot,2023.1.2,Win32,143.6781609,5e7a564c3a915c03028714d8,656018846682f3df8008bb8f,656019d0e52c55fdec3dc068,,,,,,,,,,,,,,,,,,,,,,,,,fourtwo,,,-3,0.493,,,,,,,,,,,,,,,,,,,,54,108,-119,71,1,0,0,response7disk,-13,-5,1,0,0,rectangle,-13,-5,1,0,0,4,2,0,0,-13,-5,1,0,0,0,64,64,60,1,60,54,108,,,,,,,
5e7a564c3a915c03028714d8,2023-11-23_21h46.06.932,kallum_motion_pilot,2023.1.2,Win32,143.6781609,5e7a564c3a915c03028714d8,656018846682f3df8008bb8f,656019d0e52c55fdec3dc068,,,,,,,,,,,,,,,,,,,,,,,,,threeone,,,2,0.5,,,,,,,,,,,,,,,,,,,,18,216,93,-53,1,0,0,response3disk,3,10,1,0,0,rectangle,3,10,1,0,0,4,-3,0,0,3,10,1,0,0,0,65,65,31,1,31,18,216,,,,,,,
5e7a564c3a915c03028714d8,2023-11-23_21h46.06.932,kallum_motion_pilot,2023.1.2,Win32,143.6781609,5e7a564c3a915c03028714d8,656018846682f3df8008bb8f,656019d0e52c55fdec3dc068,,,,,,,,,,,,,,,,,,,,,,,,,seveneight,,,-2,0.451,,,,,,,,,,,,,,,,,,,,180,216,-114,-55,1,0,0,response5disk,29,-6,1,0,0,rectangle,29,-6,1,0,0,4,-2,0.001,0,29,-6,1,0,0,0,66,66,157,1,157,180,216,,,,,,,
5e7a564c3a915c03028714d8,2023-11-23_21h46.06.932,kallum_motion_pilot,2023.1.2,Win32,143.6781609,5e7a564c3a915c03028714d8,656018846682f3df8008bb8f,656019d0e52c55fdec3dc068,,,,,,,,,,,,,,,,,,,,,,,,,onetwo,,,-2,1.556,,,,,,,,,,,,,,,,,,,,180,252,-124,-45,1,0,0,response5disk,22,8,1,0,0,rectangle,22,8,1,0,0,4,3,0.001,0,22,8,1,0,0,0,67,67,159,1,159,180,252,,,,,,,
5e7a564c3a915c03028714d8,2023-11-23_21h46.06.932,kallum_motion_pilot,2023.1.2,Win32,143.6781609,5e7a564c3a915c03028714d8,656018846682f3df8008bb8f,656019d0e52c55fdec3dc068,,,,,,,,,,,,,,,,,,,,,,,,,threeone,,,4,0.478,,,,,,,,,,,,,,,,,,,,36,54,35,99,1,0,0,response1disk,-27,-10,1,0,0,rectangle,-27,-10,1,0,0,4,3,0,0,-27,-10,1,0,0,0,68,68,40,1,40,36,54,,,,,,,
5e7a564c3a915c03028714d8,2023-11-23_21h46.06.932,kallum_motion_pilot,2023.1.2,Win32,143.6781609,5e7a564c3a915c03028714d8,656018846682f3df8008bb8f,656019d0e52c55fdec3dc068,,,,,,,,,,,,,,,,,,,,,,,,,sixfive,,,3,0.451,,,,,,,,,,,,,,,,,,,,126,342,83,65,1,0,0,response1disk,-28,-9,1,0,0,rectangle,-28,-9,1,0,0,4,4,0.001,0,-28,-9,1,0,0,0,69,69,131,1,131,126,342,,,,,,,
5e7a564c3a915c03028714d8,2023-11-23_21h46.06.932,kallum_motion_pilot,2023.1.2,Win32,143.6781609,5e7a564c3a915c03028714d8,656018846682f3df8008bb8f,656019d0e52c55fdec3dc068,,,,,,,,,,,,,,,,,,,,,,,,,onetwo,,,3,0.361,,,,,,,,,,,,,,,,,,,,108,270,122,60,1,0,0,response1disk,13,13,1,0,0,rectangle,13,13,1,0,0,4,-1,0.001,0,13,13,1,0,0,0,70,70,114,1,114,108,270,,,,,,,
5e7a564c3a915c03028714d8,2023-11-23_21h46.06.932,kallum_motion_pilot,2023.1.2,Win32,143.6781609,5e7a564c3a915c03028714d8,656018846682f3df8008bb8f,656019d0e52c55fdec3dc068,,,,,,,,,,,,,,,,,,,,,,,,,sixfive,,,-2,0.66,,,,,,,,,,,,,,,,,,,,36,288,-106,-45,1,0,0,response5disk,6,13,1,0,0,rectangle,6,13,1,0,0,4,1,0,0,6,13,1,0,0,0,71,71,53,1,53,36,288,,,,,,,
5e7a564c3a915c03028714d8,2023-11-23_21h46.06.932,kallum_motion_pilot,2023.1.2,Win32,143.6781609,5e7a564c3a915c03028714d8,656018846682f3df8008bb8f,656019d0e52c55fdec3dc068,,,,,,,,,,,,,,,,,,,,,,,,,twofour,,,2,0.57,,,,,,,,,,,,,,,,,,,,18,324,117,-64,1,0,0,response3disk,-9,-8,1,0,0,rectangle,-9,-8,1,0,0,4,-3,0.001,0,-9,-8,1,0,0,0,72,72,37,1,37,18,324,,,,,,,
5e7a564c3a915c03028714d8,2023-11-23_21h46.06.932,kallum_motion_pilot,2023.1.2,Win32,143.6781609,5e7a564c3a915c03028714d8,656018846682f3df8008bb8f,656019d0e52c55fdec3dc068,,,,,,,,,,,,,,,,,,,,,,,,,onetwo,,,3,0.598,,,,,,,,,,,,,,,,,,,,144,144,113,48,1,0,0,response1disk,10,11,1,0,0,rectangle,10,11,1,0,0,4,1,0.001,0,10,11,1,0,0,0,73,73,132,1,132,144,144,,,,,,,
5e7a564c3a915c03028714d8,2023-11-23_21h46.06.932,kallum_motion_pilot,2023.1.2,Win32,143.6781609,5e7a564c3a915c03028714d8,656018846682f3df8008bb8f,656019d0e52c55fdec3dc068,,,,,,,,,,,,,,,,,,,,,,,,,eightsix,,,2,0.299,,,,,,,,,,,,,,,,,,,,18,162,121,-48,1,0,0,response3disk,7,16,1,0,0,rectangle,7,16,1,0,0,4,4,0.001,0,7,16,1,0,0,0,74,74,28,1,28,18,162,,,,,,,
5e7a564c3a915c03028714d8,2023-11-23_21h46.06.932,kallum_motion_pilot,2023.1.2,Win32,143.6781609,5e7a564c3a915c03028714d8,656018846682f3df8008bb8f,656019d0e52c55fdec3dc068,,,,,,,,,,,,,,,,,,,,,,,,,onetwo,,,3,0.418,,,,,,,,,,,,,,,,,,,,126,126,124,64,1,0,0,response1disk,3,10,1,0,0,rectangle,3,10,1,0,0,4,-2,0,0,3,10,1,0,0,0,75,75,119,1,119,126,126,,,,,,,
5e7a564c3a915c03028714d8,2023-11-23_21h46.06.932,kallum_motion_pilot,2023.1.2,Win32,143.6781609,5e7a564c3a915c03028714d8,656018846682f3df8008bb8f,656019d0e52c55fdec3dc068,,,,,,,,,,,,,,,,,,,,,,,,,eightsix,,,-4,0.368,,,,,,,,,,,,,,,,,,,,216,252,-56,94,1,0,0,response7disk,-5,-2,1,0,0,rectangle,-5,-2,1,0,0,4,4,0.001,0,-5,-2,1,0,0,0,76,76,176,1,176,216,252,,,,,,,
5e7a564c3a915c03028714d8,2023-11-23_21h46.06.932,kallum_motion_pilot,2023.1.2,Win32,143.6781609,5e7a564c3a915c03028714d8,656018846682f3df8008bb8f,656019d0e52c55fdec3dc068,,,,,,,,,,,,,,,,,,,,,,,,,eightsix,,,-4,0.487,,,,,,,,,,,,,,,,,,,,54,342,-54,118,1,0,0,response7disk,10,-16,1,0,0,rectangle,10,-16,1,0,0,4,2,0.001,0,10,-16,1,0,0,0,77,77,73,1,73,54,342,,,,,,,
5e7a564c3a915c03028714d8,2023-11-23_21h46.06.932,kallum_motion_pilot,2023.1.2,Win32,143.6781609,5e7a564c3a915c03028714d8,656018846682f3df8008bb8f,656019d0e52c55fdec3dc068,,,,,,,,,,,,,,,,,,,,,,,,,twoone,,,-3,0.292,,,,,,,,,,,,,,,,,,,,288,324,-107,48,1,0,0,response7disk,1,-6,1,0,0,rectangle,1,-6,1,0,0,4,3,0.001,0,1,-6,1,0,0,0,78,78,202,1,202,288,324,,,,,,,
5e7a564c3a915c03028714d8,2023-11-23_21h46.06.932,kallum_motion_pilot,2023.1.2,Win32,143.6781609,5e7a564c3a915c03028714d8,656018846682f3df8008bb8f,656019d0e52c55fdec3dc068,,,,,,,,,,,,,,,,,,,,,,,,,eightseven,,,-4,0.501,,,,,,,,,,,,,,,,,,,,180,234,-66,103,1,0,0,response7disk,-2,3,1,0,0,rectangle,-2,3,1,0,0,4,-1,0.001,0,-2,3,1,0,0,0,79,79,158,1,158,180,234,,,,,,,
5e7a564c3a915c03028714d8,2023-11-23_21h46.06.932,kallum_motion_pilot,2023.1.2,Win32,143.6781609,5e7a564c3a915c03028714d8,656018846682f3df8008bb8f,656019d0e52c55fdec3dc068,,,,,,,,,,,,,,,,,,,,,,,,,sevenfive,,,-3,0.299,,,,,,,,,,,,,,,,,,,,162,288,-123,48,1,0,0,response7disk,-11,0,1,0,0,rectangle,-11,0,1,0,0,4,1,0.002,0,-11,0,1,0,0,0,80,80,151,1,151,162,288,,,,,,,
5e7a564c3a915c03028714d8,2023-11-23_21h46.06.932,kallum_motion_pilot,2023.1.2,Win32,143.6781609,5e7a564c3a915c03028714d8,656018846682f3df8008bb8f,656019d0e52c55fdec3dc068,,,,,,,,,,,,,,,,,,,,,,,,,fourtwo,,,-2,0.792,,,,,,,,,,,,,,,,,,,,54,324,-120,-66,1,0,0,response5disk,29,-9,1,0,0,rectangle,29,-9,1,0,0,4,-1,0.001,0,29,-9,1,0,0,0,81,81,72,1,72,54,324,,,,,,,
5e7a564c3a915c03028714d8,2023-11-23_21h46.06.932,kallum_motion_pilot,2023.1.2,Win32,143.6781609,5e7a564c3a915c03028714d8,656018846682f3df8008bb8f,656019d0e52c55fdec3dc068,,,,,,,,,,,,,,,,,,,,,,,,,onethree,,,2,0.793,,,,,,,,,,,,,,,,,,,,0,198,116,-65,1,0,0,response3disk,1,18,1,0,0,rectangle,1,18,1,0,0,4,-3,0,0,1,18,1,0,0,0,82,82,11,1,11,0,198,,,,,,,
5e7a564c3a915c03028714d8,2023-11-23_21h46.06.932,kallum_motion_pilot,2023.1.2,Win32,143.6781609,5e7a564c3a915c03028714d8,656018846682f3df8008bb8f,656019d0e52c55fdec3dc068,,,,,,,,,,,,,,,,,,,,,,,,,eightsix,,,-3,0.405,,,,,,,,,,,,,,,,,,,,108,234,-94,47,1,0,0,response7disk,17,2,1,0,0,rectangle,17,2,1,0,0,4,1,0.001,0,17,2,1,0,0,0,83,83,112,1,112,108,234,,,,,,,
5e7a564c3a915c03028714d8,2023-11-23_21h46.06.932,kallum_motion_pilot,2023.1.2,Win32,143.6781609,5e7a564c3a915c03028714d8,656018846682f3df8008bb8f,656019d0e52c55fdec3dc068,,,,,,,,,,,,,,,,,,,,,,,,,sixeight,,,4,0.313,,,,,,,,,,,,,,,,,,,,18,198,44,96,1,0,0,response1disk,5,12,1,0,0,rectangle,5,12,1,0,0,4,2,0.001,0,5,12,1,0,0,0,84,84,30,1,30,18,198,,,,,,,
5e7a564c3a915c03028714d8,2023-11-23_21h46.06.932,kallum_motion_pilot,2023.1.2,Win32,143.6781609,5e7a564c3a915c03028714d8,656018846682f3df8008bb8f,656019d0e52c55fdec3dc068,,,,,,,,,,,,,,,,,,,,,,,,,fourtwo,,,-3,0.354,,,,,,,,,,,,,,,,,,,,0,72,-117,39,1,0,0,response7disk,-10,-1,1,0,0,rectangle,-10,-1,1,0,0,4,1,0.001,0,-10,-1,1,0,0,0,85,85,4,1,4,0,72,,,,,,,
5e7a564c3a915c03028714d8,2023-11-23_21h46.06.932,kallum_motion_pilot,2023.1.2,Win32,143.6781609,5e7a564c3a915c03028714d8,656018846682f3df8008bb8f,656019d0e52c55fdec3dc068,,,,,,,,,,,,,,,,,,,,,,,,,twoone,,,-2,0.591,,,,,,,,,,,,,,,,,,,,180,288,-118,-50,1,0,0,response5disk,-1,7,1,0,0,rectangle,-1,7,1,0,0,4,-3,0.001,0,-1,7,1,0,0,0,86,86,161,1,161,180,288,,,,,,,
5e7a564c3a915c03028714d8,2023-11-23_21h46.06.932,kallum_motion_pilot,2023.1.2,Win32,143.6781609,5e7a564c3a915c03028714d8,656018846682f3df8008bb8f,656019d0e52c55fdec3dc068,,,,,,,,,,,,,,,,,,,,,,,,,threefour,,,3,0.68,,,,,,,,,,,,,,,,,,,,90,108,115,42,1,0,0,response1disk,1,-18,1,0,0,rectangle,1,-18,1,0,0,4,2,0.001,0,1,-18,1,0,0,0,87,87,91,1,91,90,108,,,,,,,
5e7a564c3a915c03028714d8,2023-11-23_21h46.06.932,kallum_motion_pilot,2023.1.2,Win32,143.6781609,5e7a564c3a915c03028714d8,656018846682f3df8008bb8f,656019d0e52c55fdec3dc068,,,,,,,,,,,,,,,,,,,,,,,,,eightsix,,,1,0.327,,,,,,,,,,,,,,,,,,,,0,36,29,-105,1,0,0,response3disk,-12,-4,1,0,0,rectangle,-12,-4,1,0,0,4,3,0.001,0,-12,-4,1,0,0,0,88,88,2,1,2,0,36,,,,,,,
5e7a564c3a915c03028714d8,2023-11-23_21h46.06.932,kallum_motion_pilot,2023.1.2,Win32,143.6781609,5e7a564c3a915c03028714d8,656018846682f3df8008bb8f,656019d0e52c55fdec3dc068,,,,,,,,,,,,,,,,,,,,,,,,,threefour,,,2,0.396,,,,,,,,,,,,,,,,,,,,54,288,108,-48,1,0,0,response3disk,0,16,1,0,0,rectangle,0,16,1,0,0,4,4,0.001,0,0,16,1,0,0,0,89,89,70,1,70,54,288,,,,,,,
5e7a564c3a915c03028714d8,2023-11-23_21h46.06.932,kallum_motion_pilot,2023.1.2,Win32,143.6781609,5e7a564c3a915c03028714d8,656018846682f3df8008bb8f,656019d0e52c55fdec3dc068,,,,,,,,,,,,,,,,,,,,,,,,,twoone,,,-4,0.389,,,,,,,,,,,,,,,,,,,,0,90,-62,129,1,0,0,response7disk,2,12,1,0,0,rectangle,2,12,1,0,0,4,-2,0,0,2,12,1,0,0,0,90,90,5,1,5,0,90,,,,,,,
5e7a564c3a915c03028714d8,2023-11-23_21h46.06.932,kallum_motion_pilot,2023.1.2,Win32,143.6781609,5e7a564c3a915c03028714d8,656018846682f3df8008bb8f,656019d0e52c55fdec3dc068,,,,,,,,,,,,,,,,,,,,,,,,,onetwo,,,-2,0.32,,,,,,,,,,,,,,,,,,,,270,324,-80,-39,1,0,0,response5disk,4,-9,1,0,0,rectangle,4,-9,1,0,0,4,2,0.001,0,4,-9,1,0,0,0,91,91,198,1,198,270,324,,,,,,,
5e7a564c3a915c03028714d8,2023-11-23_21h46.06.932,kallum_motion_pilot,2023.1.2,Win32,143.6781609,5e7a564c3a915c03028714d8,656018846682f3df8008bb8f,656019d0e52c55fdec3dc068,,,,,,,,,,,,,,,,,,,,,,,,,twofour,,,-1,6.911,,,,,,,,,,,,,,,,,,,,54,90,-47,-93,1,0,0,response5disk,-9,-8,1,0,0,rectangle,-9,-8,1,0,0,4,-3,0.001,0,-9,-8,1,0,0,0,92,92,59,1,59,54,90,,,,,,,
5e7a564c3a915c03028714d8,2023-11-23_21h46.06.932,kallum_motion_pilot,2023.1.2,Win32,143.6781609,5e7a564c3a915c03028714d8,656018846682f3df8008bb8f,656019d0e52c55fdec3dc068,,,,,,,,,,,,,,,,,,,,,,,,,onethree,,,-4,0.513,,,,,,,,,,,,,,,,,,,,72,342,-69,114,1,0,0,response7disk,-18,8,1,0,0,rectangle,-18,8,1,0,0,4,2,0.001,0,-18,8,1,0,0,0,93,93,89,1,89,72,342,,,,,,,
5e7a564c3a915c03028714d8,2023-11-23_21h46.06.932,kallum_motion_pilot,2023.1.2,Win32,143.6781609,5e7a564c3a915c03028714d8,656018846682f3df8008bb8f,656019d0e52c55fdec3dc068,,,,,,,,,,,,,,,,,,,,,,,,,threefour,,,3,0.563,,,,,,,,,,,,,,,,,,,,90,216,67,33,1,0,0,response1disk,-30,0,1,0,0,rectangle,-30,0,1,0,0,4,-3,0.001,0,-30,0,1,0,0,0,94,94,97,1,97,90,216,,,,,,,
5e7a564c3a915c03028714d8,2023-11-23_21h46.06.932,kallum_motion_pilot,2023.1.2,Win32,143.6781609,5e7a564c3a915c03028714d8,656018846682f3df8008bb8f,656019d0e52c55fdec3dc068,,,,,,,,,,,,,,,,,,,,,,,,,sixfive,,,-4,0.34,,,,,,,,,,,,,,,,,,,,54,126,-60,101,1,0,0,response7disk,-7,-7,1,0,0,rectangle,-7,-7,1,0,0,4,3,0.002,0,-7,-7,1,0,0,0,95,95,61,1,61,54,126,,,,,,,
5e7a564c3a915c03028714d8,2023-11-23_21h46.06.932,kallum_motion_pilot,2023.1.2,Win32,143.6781609,5e7a564c3a915c03028714d8,656018846682f3df8008bb8f,656019d0e52c55fdec3dc068,,,,,,,,,,,,,,,,,,,,,,,,,eightseven,,,2,0.389,,,,,,,,,,,,,,,,,,,,162,306,92,-51,1,0,0,response3disk,7,-4,1,0,0,rectangle,7,-4,1,0,0,4,1,0.001,0,7,-4,1,0,0,0,96,96,152,1,152,162,306,,,,,,,
5e7a564c3a915c03028714d8,2023-11-23_21h46.06.932,kallum_motion_pilot,2023.1.2,Win32,143.6781609,5e7a564c3a915c03028714d8,656018846682f3df8008bb8f,656019d0e52c55fdec3dc068,,,,,,,,,,,,,,,,,,,,,,,,,eightseven,,,-2,0.43,,,,,,,,,,,,,,,,,,,,72,126,-120,-66,1,0,0,response5disk,2,-4,1,0,0,rectangle,2,-4,1,0,0,4,-2,0.001,0,2,-4,1,0,0,0,97,97,77,1,77,72,126,,,,,,,
5e7a564c3a915c03028714d8,2023-11-23_21h46.06.932,kallum_motion_pilot,2023.1.2,Win32,143.6781609,5e7a564c3a915c03028714d8,656018846682f3df8008bb8f,656019d0e52c55fdec3dc068,,,,,,,,,,,,,,,,,,,,,,,,,threeone,,,-4,0.251,,,,,,,,,,,,,,,,,,,,162,198,-60,126,1,0,0,response7disk,8,9,1,0,0,rectangle,8,9,1,0,0,4,1,0,0,8,9,1,0,0,0,98,98,146,1,146,162,198,,,,,,,
5e7a564c3a915c03028714d8,2023-11-23_21h46.06.932,kallum_motion_pilot,2023.1.2,Win32,143.6781609,5e7a564c3a915c03028714d8,656018846682f3df8008bb8f,656019d0e52c55fdec3dc068,,,,,,,,,,,,,,,,,,,,,,,,,eightsix,,,-4,3.403,,,,,,,,,,,,,,,,,,,,126,252,-30,105,1,0,0,response7disk,-9,2,1,0,0,rectangle,-9,2,1,0,0,4,4,0.002,0,-9,2,1,0,0,0,99,99,126,1,126,126,252,,,,,,,
5e7a564c3a915c03028714d8,2023-11-23_21h46.06.932,kallum_motion_pilot,2023.1.2,Win32,143.6781609,5e7a564c3a915c03028714d8,656018846682f3df8008bb8f,656019d0e52c55fdec3dc068,,,,,,,,,,,,,,,,,,,,,,,,,twofour,,,3,1.07,,,,,,,,,,,,,,,,,,,,288,306,100,36,1,0,0,response1disk,-14,11,1,0,0,rectangle,-14,11,1,0,0,4,3,0.001,0,-14,11,1,0,0,0,100,100,201,1,201,288,306,,,,,,,
5e7a564c3a915c03028714d8,2023-11-23_21h46.06.932,kallum_motion_pilot,2023.1.2,Win32,143.6781609,5e7a564c3a915c03028714d8,656018846682f3df8008bb8f,656019d0e52c55fdec3dc068,,,,,,,,,,,,,,,,,,,,,,,,,fiveseven,,,4,0.353,,,,,,,,,,,,,,,,,,,,126,306,42,115,1,0,0,response1disk,-1,20,1,0,0,rectangle,-1,20,1,0,0,4,-1,0,0,-1,20,1,0,0,0,101,101,129,1,129,126,306,,,,,,,
5e7a564c3a915c03028714d8,2023-11-23_21h46.06.932,kallum_motion_pilot,2023.1.2,Win32,143.6781609,5e7a564c3a915c03028714d8,656018846682f3df8008bb8f,656019d0e52c55fdec3dc068,,,,,,,,,,,,,,,,,,,,,,,,,sevenfive,,,-4,0.451,,,,,,,,,,,,,,,,,,,,270,306,-38,114,1,0,0,response7disk,10,-9,1,0,0,rectangle,10,-9,1,0,0,4,-2,0.001,0,10,-9,1,0,0,0,102,102,197,1,197,270,306,,,,,,,
5e7a564c3a915c03028714d8,2023-11-23_21h46.06.932,kallum_motion_pilot,2023.1.2,Win32,143.6781609,5e7a564c3a915c03028714d8,656018846682f3df8008bb8f,656019d0e52c55fdec3dc068,,,,,,,,,,,,,,,,,,,,,,,,,fiveseven,,,-2,0.826,,,,,,,,,,,,,,,,,,,,144,252,-112,-80,1,0,0,response5disk,17,5,1,0,0,rectangle,17,5,1,0,0,4,2,0.001,0,17,5,1,0,0,0,103,103,138,1,138,144,252,,,,,,,
5e7a564c3a915c03028714d8,2023-11-23_21h46.06.932,kallum_motion_pilot,2023.1.2,Win32,143.6781609,5e7a564c3a915c03028714d8,656018846682f3df8008bb8f,656019d0e52c55fdec3dc068,,,,,,,,,,,,,,,,,,,,,,,,,twofour,,,4,0.487,,,,,,,,,,,,,,,,,,,,288,288,63,116,1,0,0,response1disk,-13,-2,1,0,0,rectangle,-13,-2,1,0,0,4,-3,0.001,0,-13,-2,1,0,0,0,104,104,200,1,200,288,288,,,,,,,
5e7a564c3a915c03028714d8,2023-11-23_21h46.06.932,kallum_motion_pilot,2023.1.2,Win32,143.6781609,5e7a564c3a915c03028714d8,656018846682f3df8008bb8f,656019d0e52c55fdec3dc068,,,,,,,,,,,,,,,,,,,,,,,,,sixeight,,,-4,0.402,,,,,,,,,,,,,,,,,,,,144,216,-58,142,1,0,0,response7disk,-12,-3,1,0,0,rectangle,-12,-3,1,0,0,4,2,0,0,-12,-3,1,0,0,0,105,105,136,1,136,144,216,,,,,,,
5e7a564c3a915c03028714d8,2023-11-23_21h46.06.932,kallum_motion_pilot,2023.1.2,Win32,143.6781609,5e7a564c3a915c03028714d8,656018846682f3df8008bb8f,656019d0e52c55fdec3dc068,,,,,,,,,,,,,,,,,,,,,,,,,onetwo,,,-2,0.416,,,,,,,,,,,,,,,,,,,,288,342,-127,-39,1,0,0,response5disk,2,1,1,0,0,rectangle,2,1,1,0,0,4,1,0.001,0,2,1,1,0,0,0,106,106,203,1,203,288,342,,,,,,,
