0,45,90,135,180,225,270,315
0.0092396786591659,0.0192707690099875,0.0170362728337447,0.29180204619964,0.00987875290835897,0.0235391693810622,0.0260793057580789,0.250835674193998
0,0.0118159865960479,0,0.118024264151851,0,0.00361799541860819,0.00510842104752858,7.21128987303625e-05
0,0.022598356474191,0.00524902793889244,0.0160714378580451,0.0221296477441986,0.156108545760314,0.0049359208981817,0.00458358787000179
0.104249219875783,0.0394682952513297,0,0.000155099308661496,0.00573151744902134,0.00650648710628351,0.0692985902229945,0.0385443013898718
0.0247291848063469,0.014604630569617,0.0808067694306374,0.0303429812192917,0.00690537070234617,0.0301787381370862,0.167695873727401,0.0284698146084944
0.0365122755368551,0.0259890515978138,0.0408283354093631,0.0335942097008228,0.0027240061511596,0.0300328250353535,0.0298678311519325,0.0570410968114932
0.0478676793475946,0.019662085454911,0.262323298181097,0.102420763423045,0.0486614471883513,0.0358373628308376,0.155779846167813,0.0609528395968179
0.0172058505316575,0.0145826178292433,0.159709154317776,0.0218616779893637,0.0222043578202526,0.0108442494335274,0.11395334105085,0.0205758518228928
0.0344801686393718,0.0274396729655564,0.00262523535639048,0.0166715979576111,0,0.0869324861560017,0.097884198029836,0.107805696626504
0.0214296579360962,0.0524843359986941,0,0.0895714828123649,0.0054418904085954,0.00784400780685246,0,0.00357491429895163
0.00983452002401464,0.0330518889822997,0.0208339150995016,0.030341069214046,0.132016070187092,0.236769542330876,0.0272218002937734,0.0125249983199562
0.0227148917814096,0.0971348164021038,0.0343878732528538,0.0111253916596373,0.00526928839584192,0.0194010247165958,0.0375607889145613,0.0111013225881228
0.0552310744921366,0.0801603868603706,0.14712755382061,0.121791968743006,0.0661467711130778,0.0863464673360189,0.171784745529294,0.112210163846612
0.0105728598621984,0.00988485297815108,0.00168101163581014,0.00159977205718557,0.123336269209782,0.0137764241080731,0.0148560435821613,0.00658120308071375
0,0.00513220236947139,0,0,0.0983453250179688,0.0558631344659564,0,0.000166727501588563
0.00564100158711274,0.0170802840342124,0.0153553099371493,0.00990550468365351,0.0477014947682619,0.0951138217618184,0.0886435898331304,0.0220426643888156
0.00486106270303329,0.0211894468714794,0.0551966942827372,0.0310671595507301,0.00923513062298298,0.0413783146068454,0.157606590539217,0.0587154509654889
0.0404528777095644,0.00311278052201184,0.00399063395646711,0.00262740657975276,0.129550174189111,0.0017741237146159,0.00816637429913195,0.00173048054178556
0.00114616363619765,0.00250688536713521,0,0.0108335906018813,0.00347615530093511,0.000923616656412681,0.0144869536161423,0.069992832839489
0.00136823176095883,0.0091620646417141,0.0609849145015081,0.012246762169525,0.00459548644721508,0.0035901996307075,0.0475592715665698,0.00648939850119253
0,0,0,0.000984975524867574,0.000229845696594566,0.00742378582557042,0.096512373109969,0.00319966021925211
0,0.011117164666454,0.00966741113613049,0.0163425334418813,0.054994285145464,0.179729634275039,0.0469065206125379,0.00336734795322021
0.000599456873411934,0.112283141429846,0,0.00511060329154134,0.00271795052200711,0.125810730426262,0.00486632630539437,0
0.0942063216740886,0.022537171219786,0.00257173382366697,0.00576583214569837,0.00688886044857403,0.0109829145173232,0.00563846916581194,0.0312522286549211
0.0180165350902826,0.0511566161488493,0.0757235009223223,0.10458775361379,0.0779562871127079,0.0405118972994387,0.0116641741866867,0.0110109477924804
0.0592632138480743,0.0408675767636547,0.0981282050682542,0.0995072973892093,0.0932161783178647,0.0348170829626421,0.097298980380098,0.0564235039055347
0.501605446139971,0.300001733237877,0.209177392728937,0.193573016673326,0.357245299965143,0.241032068928083,0.127508868773778,0.258693188428879
0.0670446772128344,0.0645067567626635,0.067004091416796,0.071740539977327,0.0324445530616989,0.0369831980206072,0.0584715399891138,0.10236254769067
0.210151723275582,0.242570417622725,0.12569161845992,0.129797006491572,0.144813109189272,0.152927546141048,0.0864494071962933,0.15259670590361
0.290595682958762,0.262850460906823,0.3151116737475,0.240733454624812,0.244544682403406,0.232519426693519,0.259257712711891,0.315053608889381
0.285073620577653,0.172667468587557,0.32115214318037,0.34209859619538,0.262221520145734,0.144748830546935,0.325850377480189,0.317689751585325
0.188538094361623,0.137851531927784,0.183551530353725,0.209934836098303,0.124913884947697,0.136179357767105,0.282634325325489,0.329336722691854
0.129478263280665,0.0808573896065354,0.208360924075047,0.14853106935819,0.134733741482099,0.0887423182527224,0.181186108044737,0.182731460527672
0.0862957028051217,0.0652760018905004,0.03963694597284,0.0348107777535915,0.0523367487961271,0.0330385987023571,0.0608763966786986,0.0876896977424622
0.43081887314717,0.539598509358863,0.517692209221423,0.487769603729248,0.399766601622105,0.533985057845712,0.44262316574653,0.466650726894538
0.39365532497565,0.364684884746869,0.329077981412411,0.226874128604929,0.318411375085513,0.262478443483512,0.307846372326215,0.261588241904974
0.0665011008580526,0.056801105539004,0.065169146284461,0.0399251853426298,0.0369134341365983,0.0265481870155782,0.0585936141821245,0.0758152920752764
0.0669759050942957,0.0919901033242543,0.0930015183985233,0.142275035264902,0.109965963910023,0.0864913153151671,0.117554986228546,0.121261435250441
0.235220212392354,0.160616647452116,0.0885326011727254,0.123649002208064,0.154415257430325,0.057767813714842,0.0406831217308839,0.151995851658285
0.064033105969429,0.0436636408170064,0.0716985259205103,0.0974724159265558,0.0692923127984007,0.0323388148099184,0.041462567440855,0.0288851782679558
0.175884098435442,0.183193618121246,0.24793504551053,0.179605421299736,0.163309088597695,0.184708843628565,0.16474229345719,0.188965486983458
0.0768071028093497,0.0324820157450934,0.0201771690663008,0.063441530490915,0.0837575793266296,0.0276249299446742,0.0169134857060271,0.0337812981257836
